;Classifier;Exp. Group;Ratio Men;Prob Men;Prob Women;Prob Diff;Informativeness Diff;Lower Bound Bias;Mean Bias;Upper Bound Bias;Width_Confidence_Intervall;SD Bias;Significant_Bias
1127;Tree_noSex;92;0.80;0.50;0.35;-0.15;-0.15;-0.024895214620762135;-0.01853409090909091;-0.012172967197419685;0.012722247423342449;0.00163531837291996;Yes
1128;Tree_noSex;93;0.80;0.50;0.50;0.00;0.00;-0.0008944360265700675;0.005752272727272727;0.012398981481115522;0.01329341750768559;0.0017087366064998872;No
1129;Tree_noSex;94;0.80;0.50;0.65;0.15;-0.15;-0.018954775392523292;-0.012634090909090909;-0.006313406425658528;0.012641368966864762;0.0016249222517433905;Yes
1130;Tree_noSex;95;0.80;0.50;0.80;0.30;-0.30;-0.06666370524437815;-0.06156363636363636;-0.05646356748289458;0.010200137761483574;0.0013111262603699928;Yes
1131;Tree_noSex;96;0.80;0.50;0.95;0.45;-0.45;-0.15713077525218233;-0.15241136363636362;-0.14769195202054491;0.009438823231637425;0.0012132668494655918;Yes
1132;Tree_noSex;97;0.80;0.65;0.20;-0.45;-0.15;-0.054756969245076885;-0.04959545454545455;-0.04443393984583221;0.010323029399244675;0.0013269227581444525;Yes
1133;Tree_noSex;98;0.80;0.65;0.35;-0.30;0.00;-0.0028682476824705948;0.00375;0.010368247682470595;0.01323649536494119;0.0017014198311882313;No
1134;Tree_noSex;99;0.80;0.65;0.50;-0.15;0.15;0.009727192528314946;0.01659318181818182;0.023459171108048692;0.013731978579733748;0.0017651092704564105;Yes
1135;Tree_noSex;100;0.80;0.65;0.65;0.00;0.00;-0.003619566575515762;0.0016659090909090914;0.006951384757333944;0.010570951332849706;0.0013587906569191828;No
1136;Tree_noSex;101;0.80;0.65;0.80;0.15;-0.15;-0.056178980315087085;-0.05070227272727272;-0.04522556513945836;0.010953415175628724;0.001407952579986843;Yes
1137;Tree_noSex;102;0.80;0.65;0.95;0.30;-0.30;-0.14691757705625114;-0.14290454545454545;-0.13889151385283977;0.008026063203411357;0.001031670598912713;Yes
1138;Tree_noSex;103;0.80;0.80;0.35;-0.45;0.15;0.057247705488388104;0.06380454545454546;0.07036138542070282;0.013113679932314716;0.0016856331288259046;Yes
1139;Tree_noSex;104;0.80;0.80;0.50;-0.30;0.30;0.06801494278287695;0.07392954545454544;0.07984414812621393;0.011829205343336984;0.0015205266955828198;Yes
1140;Tree_noSex;105;0.80;0.80;0.65;-0.15;0.15;0.04608398551545476;0.05048863636363637;0.05489328721181797;0.008809301696363212;0.0011323481172222727;Yes
1141;Tree_noSex;106;0.80;0.80;0.80;0.00;0.00;-0.008292405632915424;-0.003934090909090909;0.0004242238147336057;0.008716629447649029;0.0011204360213527918;No
1142;Tree_noSex;107;0.80;0.80;0.95;0.15;-0.15;-0.10030680740173158;-0.09643636363636364;-0.0925659198709957;0.0077408875307358625;0.0009950141024999493;Yes
1143;Tree_noSex;108;0.80;0.95;0.50;-0.45;0.45;0.17961947514754215;0.18604090909090906;0.19246234303427598;0.012842867886733843;0.0016508229338179155;Yes
1144;Tree_noSex;109;0.80;0.95;0.65;-0.30;0.30;0.14998768623857253;0.15510000000000002;0.1602123137614275;0.010224627522854964;0.0013142741756232035;Yes
1145;Tree_noSex;110;0.80;0.95;0.80;-0.15;0.15;0.0931216581641982;0.09678863636363637;0.10045561456307453;0.007333956398876335;0.0009427071527685655;Yes
1146;Tree_noSex;111;0.80;0.95;0.95;0.00;0.00;-0.00327940657691676;-0.0007022727272727276;0.0018748611223713047;0.005154267699288065;0.000662529849256712;No
1147;Tree_noSex;112;0.95;0.05;0.05;0.00;0.00;-0.01333632705576657;-0.010231578947368421;-0.007126830838970272;0.006209496216796299;0.0007981689800555799;Yes
1148;Tree_noSex;113;0.95;0.05;0.20;0.15;0.15;0.0986493394094807;0.1056114832535885;0.1125736270976963;0.013924287688215607;0.001789828693677439;Yes
1149;Tree_noSex;114;0.95;0.05;0.35;0.30;0.30;0.17690997987196666;0.18733779904306222;0.19776561821415778;0.02085563834219109;0.0026807848821885816;Yes
1150;Tree_noSex;115;0.95;0.05;0.50;0.45;0.45;0.213180210644688;0.2239980861244019;0.23481596160411577;0.02163575095942776;0.0027810606002643926;Yes
1151;Tree_noSex;116;0.95;0.20;0.05;-0.15;-0.15;-0.10631396734086884;-0.10146794258373205;-0.09662191782659527;0.009692049514273576;0.0012458165695521017;Yes
1152;Tree_noSex;117;0.95;0.20;0.20;0.00;0.00;-0.009704407183400923;-0.0008095693779904307;0.008085268427420063;0.017789675610820985;0.002286685866624856;No
1153;Tree_noSex;118;0.95;0.20;0.35;0.15;0.15;0.04607847501308658;0.0550354066985646;0.06399233838404261;0.01791386337095603;0.0023026489680394694;Yes
1154;Tree_noSex;119;0.95;0.20;0.50;0.30;0.30;0.08648175732965913;0.09747177033492824;0.10846178334019735;0.021980026010538216;0.0028253137339824107;Yes
1155;Tree_noSex;120;0.95;0.20;0.65;0.45;0.15;0.08473900072057966;0.09543157894736842;0.10612415717415719;0.02138515645357751;0.0027488491689084973;Yes
1156;Tree_noSex;121;0.95;0.35;0.05;-0.30;-0.30;-0.15231571176221054;-0.14640382775119617;-0.1404919437401818;0.011823768022028735;0.001519827782007335;Yes
1157;Tree_noSex;122;0.95;0.35;0.20;-0.15;-0.15;-0.06360814035275317;-0.05413971291866029;-0.044671285484567426;0.018936854868185735;0.0024341443505055587;Yes
1158;Tree_noSex;123;0.95;0.35;0.35;0.00;0.00;-0.003740368562147248;0.005533014354066985;0.014806397270281218;0.018546765832428466;0.0023840022847194417;No
1159;Tree_noSex;124;0.95;0.35;0.50;0.15;0.15;0.012433713652206246;0.02324019138755981;0.034046669122913376;0.02161295547070713;0.002778130466909484;Yes
1160;Tree_noSex;125;0.95;0.35;0.65;0.30;0.00;0.020066556675620125;0.030277511961722486;0.040488467247824844;0.020421910572204723;0.002625033491140885;Yes
1161;Tree_noSex;126;0.95;0.35;0.80;0.45;-0.15;-0.022260730170661304;-0.011533014354066983;-0.0008052985374726648;0.021455431633188637;0.0027578823443022934;Yes
1162;Tree_noSex;127;0.95;0.50;0.05;-0.45;-0.45;-0.1564712129938402;-0.14938564593301437;-0.14230007887218854;0.014171134121651637;0.0018215583476021895;Yes
1163;Tree_noSex;128;0.95;0.50;0.20;-0.30;-0.30;-0.07849120071215225;-0.07015693779904307;-0.06182267488593389;0.016668525826218354;0.00214257321258293;Yes
1164;Tree_noSex;129;0.95;0.50;0.35;-0.15;-0.15;-0.02299231909489084;-0.012754066985645933;-0.0025158148764010263;0.020476504218489813;0.002632050961391534;Yes
1165;Tree_noSex;130;0.95;0.50;0.50;0.00;0.00;-0.003183491549969347;0.0077263157894736844;0.018636123128916715;0.021819614678886063;0.0028046944527228734;No
1166;Tree_noSex;131;0.95;0.50;0.65;0.15;-0.15;-0.014698367607022207;-0.004740669856459329;0.005217027894103548;0.019915395501125754;0.0025599260164680905;No
1167;Tree_noSex;132;0.95;0.50;0.80;0.30;-0.30;-0.05952376362020472;-0.05058373205741626;-0.041643700494627796;0.017880063125576925;0.002298304282667588;Yes
1168;Tree_noSex;133;0.95;0.50;0.95;0.45;-0.45;-0.14628883515458554;-0.13764976076555022;-0.1290106863765149;0.017278148778070674;0.002220934179835356;Yes
1169;Tree_noSex;134;0.95;0.65;0.20;-0.45;-0.15;-0.04181634617276049;-0.031663157894736844;-0.021509969616713198;0.02030637655604729;0.0026101827424459;Yes
1170;Tree_noSex;135;0.95;0.65;0.35;-0.30;0.00;-0.0010029577295017165;0.008451674641148325;0.017906307011798364;0.018909264741300082;0.002430597914101208;No
1171;Tree_noSex;136;0.95;0.65;0.50;-0.15;0.15;0.002252779745636044;0.012076555023923444;0.021900330302210842;0.0196475505565748;0.002525497212787205;Yes
1172;Tree_noSex;137;0.95;0.65;0.65;0.00;0.00;-0.012181948990694332;-0.0034870813397129188;0.005207786311268494;0.017389735301962826;0.002235277517660739;No
1173;Tree_noSex;138;0.95;0.65;0.80;0.15;-0.15;-0.06307762409524112;-0.053720574162679426;-0.04436352423011773;0.01871409986512338;0.0024055114103459963;Yes
1174;Tree_noSex;139;0.95;0.65;0.95;0.30;-0.30;-0.1516380879816974;-0.14411291866028708;-0.13658774933887677;0.015050338642820616;0.0019345713443769518;Yes
1175;Tree_noSex;140;0.95;0.80;0.35;-0.45;0.15;0.07850677478994685;0.08998851674641148;0.10147025870287611;0.022963483912929256;0.0029517274660265298;Yes
1176;Tree_noSex;141;0.95;0.80;0.50;-0.30;0.30;0.073196110799707;0.08382966507177034;0.09446321934383367;0.02126710854412666;0.0027336752842334064;Yes
1177;Tree_noSex;142;0.95;0.80;0.65;-0.15;0.15;0.04386311679101966;0.05377033492822967;0.06367755306543968;0.019814436274420016;0.002546948711998696;Yes
1178;Tree_noSex;143;0.95;0.80;0.80;0.00;0.00;-0.013217488291424457;-0.005420095693779904;0.002377296903864649;0.015594785195289106;0.0020045545337221827;No
1179;Tree_noSex;144;0.95;0.80;0.95;0.15;-0.15;-0.11016271432275809;-0.10454354066985647;-0.09892436701695484;0.01123834730580324;0.001444577771433339;Yes
1180;Tree_noSex;145;0.95;0.95;0.50;-0.45;0.45;0.20528335103952236;0.2173531100478469;0.22942286905617146;0.024139518016649104;0.0031028949534206915;Yes
1181;Tree_noSex;146;0.95;0.95;0.65;-0.30;0.30;0.17320340646144577;0.18288612440191387;0.19256884234238197;0.019365435880936196;0.002489234177099368;Yes
1182;Tree_noSex;147;0.95;0.95;0.80;-0.15;0.15;0.091083846875644;0.09752153110047847;0.10395921532531294;0.012875368449668932;0.0016550005579380434;Yes
1183;Tree_noSex;148;0.95;0.95;0.95;0.00;0.00;-0.014849340287502863;-0.011242105263157894;-0.0076348702388129245;0.007214470048689938;0.0009273483708434119;Yes
1184;Tree_noSexInf;1;0.50;0.05;0.05;0.00;0.00;-0.00270644617528692;-0.0008290909090909088;0.0010482643571051026;0.0037547105323920225;0.00048263069521435164;No
1185;Tree_noSexInf;2;0.50;0.05;0.20;0.15;0.15;0.09196708730725695;0.09480727272727271;0.09764745814728848;0.005680370840031522;0.0007301551754652034;Yes
1186;Tree_noSexInf;3;0.50;0.05;0.35;0.30;0.30;0.14095320919495652;0.1447490909090909;0.1485449726232253;0.007591763428268765;0.0009758456822912521;Yes
1187;Tree_noSexInf;4;0.50;0.05;0.50;0.45;0.45;0.15715454109080373;0.16114181818181816;0.1651290952728326;0.007974554182028857;0.0010250496265141271;Yes
1188;Tree_noSexInf;5;0.50;0.20;0.05;-0.15;-0.15;-0.09797512085327686;-0.09508727272727271;-0.09219942460126856;0.005775696252008312;0.000742408309084173;Yes
1189;Tree_noSexInf;6;0.50;0.20;0.20;0.00;0.00;-0.003695991516866946;-0.00032363636363636356;0.0030487187895942187;0.006744710306461165;0.0008669654281319401;No
1190;Tree_noSexInf;7;0.50;0.20;0.35;0.15;0.15;0.04865468725327493;0.05281090909090909;0.05696713092854325;0.008312443675268321;0.001068481960277523;Yes
1191;Tree_noSexInf;8;0.50;0.20;0.50;0.30;0.30;0.06762445570230484;0.07168727272727272;0.07575008975224061;0.00812563404993578;0.0010444694409183972;Yes
1192;Tree_noSexInf;9;0.50;0.20;0.65;0.45;0.15;0.05223426462119935;0.05641818181818182;0.060602099015164286;0.008367834393964938;0.0010756018862591245;Yes
1193;Tree_noSexInf;10;0.50;0.35;0.05;-0.30;-0.30;-0.1497285269178926;-0.1458509090909091;-0.14197329126392558;0.0077552356539669935;0.0009968584110372708;Yes
1194;Tree_noSexInf;11;0.50;0.35;0.20;-0.15;-0.15;-0.05620315193237369;-0.05246181818181818;-0.048720484431262666;0.007482667501111026;0.0009618224859050182;Yes
1195;Tree_noSexInf;12;0.50;0.35;0.35;0.00;0.00;-0.0017954759881906482;0.0022036363636363638;0.006202748715463375;0.007998224703654024;0.0010280922366459827;No
1196;Tree_noSexInf;13;0.50;0.35;0.50;0.15;0.15;0.017020792063033245;0.02098909090909091;0.024957389755148572;0.007936597692115329;0.0010201706972446604;Yes
1197;Tree_noSexInf;14;0.50;0.35;0.65;0.30;0.00;0.005036091555867983;0.009174545454545454;0.013312999353222926;0.008276907797354943;0.0010639141766056721;Yes
1198;Tree_noSexInf;15;0.50;0.35;0.80;0.45;-0.15;-0.044250795151639905;-0.03977090909090909;-0.03529102303017828;0.008959772121461625;0.0011516895938149252;Yes
1199;Tree_noSexInf;16;0.50;0.50;0.05;-0.45;-0.45;-0.1681182937982448;-0.16352363636363634;-0.15892897892902788;0.009189314869216906;0.0011811950310449868;Yes
1200;Tree_noSexInf;17;0.50;0.50;0.20;-0.30;-0.30;-0.07200476461874125;-0.06799999999999999;-0.06399523538125873;0.008009529237482521;0.0010295453220366282;Yes
1201;Tree_noSexInf;18;0.50;0.50;0.35;-0.15;-0.15;-0.02338456440773839;-0.018967272727272732;-0.014549981046807072;0.00883458336093132;0.0011355978237552844;Yes
1202;Tree_noSexInf;19;0.50;0.50;0.50;0.00;0.00;-0.0022653673507593438;0.0024363636363636362;0.007138094623486616;0.00940346197424596;0.0012087215115250865;No
1203;Tree_noSexInf;20;0.50;0.50;0.65;0.15;-0.15;-0.017846066401206097;-0.013374545454545455;-0.008903024507884815;0.00894304189332128;0.0011495390893835422;Yes
1204;Tree_noSexInf;21;0.50;0.50;0.80;0.30;-0.30;-0.06386549926801147;-0.059821818181818184;-0.0557781370956249;0.00808736217238657;0.0010395499717051563;Yes
1205;Tree_noSexInf;22;0.50;0.50;0.95;0.45;-0.45;-0.15892977314573936;-0.15517454545454545;-0.15141931776335155;0.007510455382387797;0.0009653943416695152;Yes
1206;Tree_noSexInf;23;0.50;0.65;0.20;-0.45;-0.15;-0.060098879024099994;-0.05549454545454545;-0.050890211884990905;0.009208667139109096;0.0011836825728651795;Yes
1207;Tree_noSexInf;24;0.50;0.65;0.35;-0.30;0.00;-0.007888524479879587;-0.003130909090909091;0.0016267062980614053;0.009515230777940992;0.001223088279606205;No
1208;Tree_noSexInf;25;0.50;0.65;0.50;-0.15;0.15;0.012699929088703616;0.017556363636363637;0.02241279818402366;0.009712869095320043;0.0012484927196275448;Yes
1209;Tree_noSexInf;26;0.50;0.65;0.65;0.00;0.00;-0.004515007346987155;-0.0007054545454545455;0.003104098256078064;0.0076191056030652194;0.0009793602469206266;No
1210;Tree_noSexInf;27;0.50;0.65;0.80;0.15;-0.15;-0.055048712582718574;-0.05105454545454545;-0.047060378326372325;0.007988334256346253;0.0010268209180133079;Yes
1211;Tree_noSexInf;28;0.50;0.65;0.95;0.30;-0.30;-0.14826973593060883;-0.14443636363636364;-0.14060299134211846;0.007666744588490374;0.0009854837646876278;Yes
1212;Tree_noSexInf;29;0.50;0.80;0.35;-0.45;0.15;0.0358615236693349;0.04010909090909091;0.044356658148846914;0.008495134479512008;0.001091965046150784;Yes
1213;Tree_noSexInf;30;0.50;0.80;0.50;-0.30;0.30;0.05957450077866389;0.06368;0.0677854992213361;0.00821099844267221;0.0010554421845846544;Yes
1214;Tree_noSexInf;31;0.50;0.80;0.65;-0.15;0.15;0.047793457925025006;0.05191272727272727;0.056031996620429535;0.008238538695404527;0.001058982210162634;Yes
1215;Tree_noSexInf;32;0.50;0.80;0.80;0.00;0.00;-0.005468154019398258;-0.0022399999999999994;0.0009881540193982592;0.006456308038796517;0.0008298941850244963;No
1216;Tree_noSexInf;33;0.50;0.80;0.95;0.15;-0.15;-0.09599671143053978;-0.09308363636363635;-0.09017056129673293;0.0058261501338068445;0.0007488936537834821;Yes
1217;Tree_noSexInf;34;0.50;0.95;0.50;-0.45;0.45;0.146846262277234;0.1506109090909091;0.1543755559045842;0.0075292936273502085;0.0009678158106973912;Yes
1218;Tree_noSexInf;35;0.50;0.95;0.65;-0.30;0.30;0.13405426490684347;0.13754181818181818;0.1410293714567929;0.006975106549949415;0.0008965805737497487;Yes
1219;Tree_noSexInf;36;0.50;0.95;0.80;-0.15;0.15;0.08664374687373248;0.08928727272727272;0.09193079858081295;0.005287051707080464;0.0006795979128108327;Yes
1220;Tree_noSexInf;37;0.50;0.95;0.95;0.00;0.00;-0.0018969854399443625;-0.00011636363636363641;0.0016642581672170896;0.003561243607161452;0.0004577624461657285;No
1221;Tree_noSexInf;38;0.65;0.05;0.05;0.00;0.00;-6.154077550086547e-06;0.0017014985014985017;0.00340915108054709;0.0034153051580971764;0.00043900351001798665;No
1222;Tree_noSexInf;39;0.65;0.05;0.20;0.15;0.15;0.09409269751926733;0.09742897102897104;0.10076524453867475;0.006672547019407421;0.000857689555305197;Yes
1223;Tree_noSexInf;40;0.65;0.05;0.35;0.30;0.30;0.14939541898264871;0.15356723276723278;0.15773904655181684;0.008343627569168142;0.0010724903396885379;Yes
1224;Tree_noSexInf;41;0.65;0.05;0.50;0.45;0.45;0.16574096525678975;0.17056543456543455;0.17538990387407935;0.009648938617289589;0.0012402750925186003;Yes
1225;Tree_noSexInf;42;0.65;0.20;0.05;-0.15;-0.15;-0.09339653571025266;-0.09074325674325674;-0.08808997777626082;0.0053065579339918335;0.0006821052442746101;Yes
1226;Tree_noSexInf;43;0.65;0.20;0.20;0.00;0.00;-0.0017085361801970598;0.0017430569430569429;0.005194650066310946;0.006903186246508005;0.0008873359340496967;No
1227;Tree_noSexInf;44;0.65;0.20;0.35;0.15;0.15;0.05059849977596494;0.05472567432567433;0.058852848875383716;0.008254349099418775;0.0010610144803510245;Yes
1228;Tree_noSexInf;45;0.65;0.20;0.50;0.30;0.30;0.07370254043996347;0.07831488511488512;0.08292722978980677;0.0092246893498433;0.001185742068700826;Yes
1229;Tree_noSexInf;46;0.65;0.20;0.65;0.45;0.15;0.06427149536931397;0.06891188811188811;0.07355228085446226;0.009280785485148303;0.0011929526689714797;Yes
1230;Tree_noSexInf;47;0.65;0.35;0.05;-0.30;-0.30;-0.13961622961287207;-0.13601478521478524;-0.13241334081669842;0.007202888796173627;0.0009258597160176459;Yes
1231;Tree_noSexInf;48;0.65;0.35;0.20;-0.15;-0.15;-0.054222250631882254;-0.05054945054945055;-0.046876650467018846;0.0073456001648634075;0.0009442038430792494;Yes
1232;Tree_noSexInf;49;0.65;0.35;0.35;0.00;0.00;0.0012515939823785358;0.005499300699300699;0.009747007416222864;0.008495413433844327;0.0010920009029557704;Yes
1233;Tree_noSexInf;50;0.65;0.35;0.50;0.15;0.15;0.016317185712915072;0.020877522477522475;0.02543785924212988;0.009120673529214808;0.001172371869483035;Yes
1234;Tree_noSexInf;51;0.65;0.35;0.65;0.30;0.00;0.012148066034976191;0.01686793206793207;0.021587798100887946;0.009439732065911753;0.0012133836710724424;Yes
1235;Tree_noSexInf;52;0.65;0.35;0.80;0.45;-0.15;-0.030689424677007724;-0.02606033966033966;-0.021431254643671595;0.00925817003333613;0.0011900456775705364;Yes
1236;Tree_noSexInf;53;0.65;0.50;0.05;-0.45;-0.45;-0.15571463238028038;-0.15153366633366633;-0.14735270028705227;0.008361932093228086;0.0010748432042027006;Yes
1237;Tree_noSexInf;54;0.65;0.50;0.20;-0.30;-0.30;-0.06807750311500634;-0.06364395604395605;-0.05921040897290576;0.00886709414210057;0.001139776761327785;Yes
1238;Tree_noSexInf;55;0.65;0.50;0.35;-0.15;-0.15;-0.01835568847353091;-0.013490909090909092;-0.008626129708287272;0.009729558765243637;0.0012506380107035497;Yes
1239;Tree_noSexInf;56;0.65;0.50;0.50;0.00;0.00;-0.0030835568961394277;0.0012851148851148848;0.005653786666369197;0.008737343562508625;0.0011230986147988617;No
1240;Tree_noSexInf;57;0.65;0.50;0.65;0.15;-0.15;-0.013084446695123113;-0.008465534465534465;-0.0038466222359458176;0.009237824459177296;0.0011874304563661048;Yes
1241;Tree_noSexInf;58;0.65;0.50;0.80;0.30;-0.30;-0.05831628426760376;-0.053832167832167835;-0.04934805139673191;0.008968232870871848;0.001152777139002407;Yes
1242;Tree_noSexInf;59;0.65;0.50;0.95;0.45;-0.45;-0.14177946939912356;-0.1380803196803197;-0.13438116996151583;0.007398299437607725;0.0009509778104523553;Yes
1243;Tree_noSexInf;60;0.65;0.65;0.20;-0.45;-0.15;-0.044954639254631085;-0.03986573426573426;-0.03477682927683744;0.010177809977793644;0.0013082562458450646;Yes
1244;Tree_noSexInf;61;0.65;0.65;0.35;-0.30;0.00;0.001147745032128408;0.006351648351648352;0.011555551671168295;0.010407806639039887;0.0013378200291398416;Yes
1245;Tree_noSexInf;62;0.65;0.65;0.50;-0.15;0.15;0.01156720218356247;0.016722077922077923;0.021876953660593376;0.010309751477030907;0.001325216013303872;Yes
1246;Tree_noSexInf;63;0.65;0.65;0.65;0.00;0.00;-0.006753739172409225;-0.002047152847152847;0.002659433478103531;0.009413172650512756;0.0012099697223784166;No
1247;Tree_noSexInf;64;0.65;0.65;0.80;0.15;-0.15;-0.05180781787968978;-0.04748171828171828;-0.04315561868374678;0.008652199195943;0.001112154153308518;Yes
1248;Tree_noSexInf;65;0.65;0.65;0.95;0.30;-0.30;-0.1371880421571135;-0.1333138861138861;-0.12943973007065868;0.007748312086454836;0.0009959684552942306;Yes
1249;Tree_noSexInf;66;0.65;0.80;0.35;-0.45;0.15;0.05024638999872591;0.054877922077922074;0.05950945415711824;0.009263064158392334;0.0011906747686703599;Yes
1250;Tree_noSexInf;67;0.65;0.80;0.50;-0.30;0.30;0.06399714046659272;0.06873886113886114;0.07348058181112957;0.009483441344536844;0.0012190020641145037;Yes
1251;Tree_noSexInf;68;0.65;0.80;0.65;-0.15;0.15;0.04442515532215609;0.04819140859140859;0.051957661860661086;0.007532506538505006;0.000968228798471262;Yes
